Timestamp,Email,TodayDate,MealType,StarTime,StopTime,Distraction,Weather,Feel,Food,FoodGroups,Calories,Carbs,Protein,Fat,OtherNutri,NumFruits,TypeFruit,Company,Location,HungerBefore,HungerAfter,LikeFood,Notes,Photo,Icons
2/26/18 21:46,kimani.e,2/26/18,Dinner,7:40:00 PM,8:00:00 PM,Phone,Cloudy,Peaceful,"Beef, riced cauliflower, herbal tea and piece of chocolate","Protein foods, Vegetables, Grains",353.5,56.55,15.38,6.85,,0,,Alone,Home,4,8,6,I mean plan and therefore I have a formed a pattern on the types of food I eat each week.,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/26/18 21:46,kimani.e,2/26/18,Dinner,7:40:00 PM,8:00:00 PM,Phone,Cloudy,Warm,"Beef, riced cauliflower, herbal tea and piece of chocolate","Protein foods, Vegetables, Grains",353.5,56.55,15.38,6.85,,0,,Alone,Home,4,8,6,I mean plan and therefore I have a formed a pattern on the types of food I eat each week.,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/26/18 21:46,kimani.e,2/26/18,Dinner,7:40:00 PM,8:00:00 PM,Phone,Cloudy,Good,"Beef, riced cauliflower, herbal tea and piece of chocolate","Protein foods, Vegetables, Grains",353.5,56.55,15.38,6.85,,0,,Alone,Home,4,8,6,I mean plan and therefore I have a formed a pattern on the types of food I eat each week.,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/26/18 21:46,kimani.e,2/26/18,Dinner,7:40:00 PM,8:00:00 PM,Phone,Cloudy,Tired,"Beef, riced cauliflower, herbal tea and piece of chocolate","Protein foods, Vegetables, Grains",353.5,56.55,15.38,6.85,,0,,Alone,Home,4,8,6,I mean plan and therefore I have a formed a pattern on the types of food I eat each week.,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/26/18 22:09,khalidjawed,2/26/18,Dinner,7:10:00 PM,7:35:00 PM,Watching TV,Windy,Good,"Donuts, coffee",Grains,,,,,,0,,Alone,Home,5,8,7,,https://drive.google.com/open?id=1Olz2RLa8eN0DGJY1sr-mhi6vbXx1sqr7,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/26/18 23:40,nusaybah,2/27/18,Breakfast,10:20:00 PM,10:35:00 AM,Phone,Sunny,Worried,Cake and shingara with black coffee,"Grains, Vegetables ",,,,,,0,,Alone,Eat at work,5,8,5,,"https://drive.google.com/open?id=1e3VcGT8gSHKiY-2eiql2oc9th29ERGbk, https://drive.google.com/open?id=1NTCw9Nm3YrxJFoX1aKXWxfZM4vl2c8-M",https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv9
2/27/18 8:36,xiaohui,2/27/18,Breakfast,7:20:00 AM,7:40:00 AM,Nothing,Sunny,Good,"Milk, bread","Dairy, Grains, Fruits",,,,,,1,Kiwi,Alone,Home,3,7,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/27/18 12:15,xiaohui,2/27/18,Dinner,6:10:00 PM,6:30:00 PM,Nothing,Sunny,Good,Dumplings,"Grains, Protein foods, vegetables",,,,,,0,,Alone,Home,3,8,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/27/18 13:47,xiaohui,2/27/18,Lunch,12:30:00 PM,1:00:00 PM,Talking,Sunny,Good,"Rice, pork, brocolli","Grains, Protein foods, Fruits",,,,,,1,Kiwi,Colleagues,Home,3,8,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/27/18 14:18,nusaybah,2/27/18,Lunch,2:00:00 PM,2:30:00 PM,Phone,Sunny,Worried,"Fried rice,chicken fry and sweet and sour fishball","Grains, Protein foods, Vegetables",,,,,,0,,Alone,Eat at work,3,8,7,,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv9
2/27/18 14:20,nusaybah,2/27/18,Dinner,10:00:00 PM,10:15:00 PM,Watching TV,Windy,Worried,Rice and kingfish,"Grains, Protein foods, Fruits",,,,,,1,Banana,Family,Home,5,9,5,,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv10
2/27/18 14:20,nusaybah,2/27/18,Dinner,10:00:00 PM,10:15:00 PM,Watching TV,Windy,Sad,Rice and kingfish,"Grains, Protein foods, Fruits",,,,,,1,Banana,Family,Home,5,9,5,,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv10
2/27/18 15:24,khalidjawed,2/27/18,Lunch,12:20:00 PM,12:45:00 PM,Watching TV,Sunny,Good,"2 fish taco, coke zero","Grains, Protein foods",,,,,,0,,Alone,Eat at work,3,6,6,,https://drive.google.com/open?id=1rHc2HsuvyL6N87Ew2dije8gd4Xbm8NRC,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/27/18 15:24,khalidjawed,2/27/18,Lunch,12:20:00 PM,12:45:00 PM,Working,Sunny,Good,"2 fish taco, coke zero","Grains, Protein foods",,,,,,0,,Alone,Eat at work,3,6,6,,https://drive.google.com/open?id=1rHc2HsuvyL6N87Ew2dije8gd4Xbm8NRC,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/27/18 15:39,uranusbean,2/27/18,Breakfast,8:35:00 AM,8:45:00 AM,Commuting,Sunny,Worried,Toast with peanut butter and avocado ,"Grains, Protein foods, Fruits",,,,,,0,,Family,Car,4,7,5,Worried due to midterm ,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv9
2/27/18 15:42,uranusbean,2/27/18,Lunch,12:35:00 PM,1:04:00 AM,Talking,Sunny,Worried,"Beef pasta with carrot and celery, eggplant with chickpea, grape ","Fruits, Protein foods, Vegetables, Grains",,,,,,1,Grape ,Friends,Eat at work,4,7,6,Preparing mid term ,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv10
2/27/18 16:53,kimani.e,2/27/18,Breakfast,7:30:00 AM,7:50:00 AM,Phone,Sunny,Satisfied,Fried eggs and coffee,Protein foods,180,1,13,14,,0,,Alone,Home,3,7,5,,https://drive.google.com/open?id=195urHkOw7Ho7mn7hBY8WS00ICoVPYzvt,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/27/18 16:53,kimani.e,2/27/18,Breakfast,7:30:00 AM,7:50:00 AM,Phone,Sunny,Happy,Fried eggs and coffee,Protein foods,180,1,13,14,,0,,Alone,Home,3,7,5,,https://drive.google.com/open?id=195urHkOw7Ho7mn7hBY8WS00ICoVPYzvt,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/27/18 16:53,kimani.e,2/27/18,Breakfast,7:30:00 AM,7:50:00 AM,Phone,Sunny,Tired,Fried eggs and coffee,Protein foods,180,1,13,14,,0,,Alone,Home,3,7,5,,https://drive.google.com/open?id=195urHkOw7Ho7mn7hBY8WS00ICoVPYzvt,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/27/18 18:16,kimani.e,2/27/18,Lunch,12:15:00 PM,12:45:00 PM,Working,Sunny,Satisfied,"Egg, avocado, lettuce and black tea","Protein foods, Vegetables, Fruits",95,1,6.5,7.1,,0,,Alone,Eat at work,2,8,5,,https://drive.google.com/open?id=19TFIlSgGeVazVyl13x4Xd4SfopY-v6gF,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/27/18 18:16,kimani.e,2/27/18,Lunch,12:15:00 PM,12:45:00 PM,Working,Sunny,Happy,"Egg, avocado, lettuce and black tea","Protein foods, Vegetables, Fruits",95,1,6.5,7.1,,0,,Alone,Eat at work,2,8,5,,https://drive.google.com/open?id=19TFIlSgGeVazVyl13x4Xd4SfopY-v6gF,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/27/18 18:16,kimani.e,2/27/18,Lunch,12:15:00 PM,12:45:00 PM,Working,Sunny,Tired,"Egg, avocado, lettuce and black tea","Protein foods, Vegetables, Fruits",95,1,6.5,7.1,,0,,Alone,Eat at work,2,8,5,,https://drive.google.com/open?id=19TFIlSgGeVazVyl13x4Xd4SfopY-v6gF,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/27/18 22:46,ysun,2/27/18,Dinner,5:30:00 PM,6:00:00 PM,Nothing,Sunny,Good,"Tortilla, avocado bean salad, fruit vegetable smoothe","Grains, Vegetables, Fruits",,,,,,0,,Family,Home,4,8,3,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/27/18 22:46,ysun,2/27/18,Dinner,5:30:00 PM,6:00:00 PM,Nothing,Sunny,Tired,"Tortilla, avocado bean salad, fruit vegetable smoothe","Grains, Vegetables, Fruits",,,,,,0,,Family,Home,4,8,3,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/27/18 22:47,uranusbean,2/27/18,Dinner,5:40:00 PM,6:15:00 PM,Talking,Sunny,Happy,"Eggplant chickpea, homemade smoothie (celery, lettuce, lemon, mango, apple, banana), salad(lettuce, red bean, avocado, tomato, cucumber, olive), bbq chicken","Vegetables, Fruits",,,,,,4,"Mango, Tomato, Apple, Banana, Lemon",Family,Home,2,9,6,So stressed and tired due to deadlines ,https://drive.google.com/open?id=1HXUqOsCgVY_FTLijTdBXLkdWTBLSyGNO,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/27/18 22:47,uranusbean,2/27/18,Dinner,5:40:00 PM,6:15:00 PM,Talking,Sunny,Warm,"Eggplant chickpea, homemade smoothie (celery, lettuce, lemon, mango, apple, banana), salad(lettuce, red bean, avocado, tomato, cucumber, olive), bbq chicken","Vegetables, Fruits",,,,,,4,"Mango, Tomato, Apple, Banana, Lemon",Family,Home,2,9,6,So stressed and tired due to deadlines ,https://drive.google.com/open?id=1HXUqOsCgVY_FTLijTdBXLkdWTBLSyGNO,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/27/18 22:47,uranusbean,2/27/18,Dinner,5:40:00 PM,6:15:00 PM,Talking,Sunny,Worried,"Eggplant chickpea, homemade smoothie (celery, lettuce, lemon, mango, apple, banana), salad(lettuce, red bean, avocado, tomato, cucumber, olive), bbq chicken","Vegetables, Fruits",,,,,,4,"Mango, Tomato, Apple, Banana, Lemon",Family,Home,2,9,6,So stressed and tired due to deadlines ,https://drive.google.com/open?id=1HXUqOsCgVY_FTLijTdBXLkdWTBLSyGNO,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/27/18 22:47,uranusbean,2/27/18,Dinner,5:40:00 PM,6:15:00 PM,Talking,Sunny,Tired,"Eggplant chickpea, homemade smoothie (celery, lettuce, lemon, mango, apple, banana), salad(lettuce, red bean, avocado, tomato, cucumber, olive), bbq chicken","Vegetables, Fruits",,,,,,4,"Mango, Tomato, Apple, Banana, Lemon",Family,Home,2,9,6,So stressed and Tireddue to deadlines ,https://drive.google.com/open?id=1HXUqOsCgVY_FTLijTdBXLkdWTBLSyGNO,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
2/28/18 3:35,bingbing,2/26/18,Breakfast,10:00:00 AM,10:10:00 AM,Nothing,Sunny,Happy,"Crossoint, milk","Grains, Milk",,,,,,0,,Alone,Home,5,6,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/28/18 3:42,bingbing,2/26/18,Lunch,2:00:00 PM,2:15:00 PM,Watching TV,Sunny,Happy,Egg pancake ,"Grains, Protein foods",,,,,,0,,Alone,Home,5,6,4,,https://drive.google.com/open?id=1vIF3dlKdq3mtO7_Q2B69PXEL_loIqpLG,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/28/18 3:46,bingbing,2/26/18,Dinner,7:00:00 PM,7:30:00 PM,Talking,Sunny,Happy,"Salmon, rice, ice cream","Grains, Protein foods, Dairy",,,,,,0,,Family,Restaurant,5,7,7,,https://drive.google.com/open?id=1ZHdWvVMW39m8UXdNFX5Oq5tziEYRPdbK,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/28/18 3:48,bingbing,2/27/18,Breakfast,10:00:00 AM,10:10:00 AM,Nothing,Sunny,Happy,"Crossoint, milk","Grains, Dairy, Fruits",,,,,,1,Orange,Alone,Home,5,6,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/28/18 3:52,bingbing,2/27/18,Lunch,3:00:00 PM,3:15:00 PM,Watching TV,Sunny,Happy,"Dumplings, ice cream ","Grains, Vegetables, Protein  foods, Dairy",,,,,,0,,Alone,Home,5,7,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/28/18 3:58,bingbing,2/27/18,Dinner,9:00:00 PM,9:30:00 PM,Watching TV,Sunny,Happy,"Scrambled egg, Chinese yam, pork, rice","Protein foods, Grains, Fruits",,,,,,1,Orange,Family,Home,4,7,7,,https://drive.google.com/open?id=1L6r_jHiHzX0EFK9mI1319buCwV7MSrhF,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
2/28/18 12:23,mengyue,2/28/18,Lunch,12:00:00 PM,12:18:00 AM,Watching TV,Sunny,Peaceful,"Clam and Napa cabbage soup, corn","Vegetables, Protein foods",60,22,16,5,,0,,Pets,Home,5,8,6,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/1/18 2:51,bingbing,2/28/18,Breakfast,11:00:00 AM,11:10:00 AM,Nothing,Sunny,Happy,"Corn bread, milk, egg","Vegetables, Grains, Dairy, Protein  foods",,,,,,0,,Alone,Home,5,6,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/1/18 2:54,bingbing,2/28/18,Lunch,3:00:00 PM,3:20:00 PM,Watching TV,Sunny,Happy,"Fried chicken, rice","Protein foods, Grains, Fruits",,,,,,20,Blueberry ,Alone,Home,5,7,6,,https://drive.google.com/open?id=1fcC_ykhya0_KHtY4zcZ3syMqLoPnTqZF,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/1/18 2:59,bingbing,2/28/18,Dinner,9:00:00 PM,9:30:00 PM,Watching TV,Sunny,Happy,"Fish, pickled cabbage, tofu, rice","Protein foods, Vegetables, Grains",,,,,,0,,Family,Home,5,7,7,,https://drive.google.com/open?id=12DN1R9M7j9mnWoqHjK2ESYRnoqZIkYqb,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/1/18 8:39,uranusbean,2/28/18,Lunch,12:25:00 PM,1:10:00 PM,Talking,Sunny,Satisfied,"Beef pasta, grape, nonfat yogurt","Grains, Protein foods, Dairy, Fruits",,,,,,1,Grape,Friends,Eat at work,3,7,6,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
3/1/18 8:39,uranusbean,2/28/18,Lunch,12:25:00 PM,1:10:00 PM,Talking,Sunny,Warm,"Beef pasta, grape, nonfat yogurt","Grains, Protein foods, Dairy, Fruits",,,,,,1,Grape,Friends,Eat at work,3,7,6,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
3/1/18 8:39,uranusbean,2/28/18,Lunch,12:25:00 PM,1:10:00 PM,Talking,Sunny,Worried,"Beef pasta, grape, nonfat yogurt","Grains, Protein foods, Dairy, Fruits",,,,,,1,Grape,Friends,Eat at work,3,7,6,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
3/1/18 8:41,uranusbean,2/28/18,Dinner,5:45:00 PM,6:20:00 PM,Talking,Sunny,Warm,"Leftover avocado salad, fish and Chinese vegetable ","Fruits, Protein foods, Vegetables",,,,,,1,Orange ,Family,Home,4,8,4,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
3/1/18 8:41,uranusbean,2/28/18,Dinner,5:45:00 PM,6:20:00 PM,Talking,Sunny,Good,"Leftover avocado salad, fish and Chinese vegetable ","Fruits, Protein foods, Vegetables",,,,,,1,Orange ,Family,Home,4,8,4,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
3/1/18 8:41,uranusbean,2/28/18,Dinner,5:45:00 PM,6:20:00 PM,Talking,Sunny,Worried,"Leftover avocado salad, fish and Chinese vegetable ","Fruits, Protein foods, Vegetables",,,,,,1,Orange ,Family,Home,4,8,4,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
3/1/18 8:41,uranusbean,2/28/18,Dinner,5:45:00 PM,6:20:00 PM,Talking,Sunny,Tired,"Leftover avocado salad, fish and Chinese vegetable ","Fruits, Protein foods, Vegetables",,,,,,1,Orange ,Family,Home,4,8,4,,,https://drive.google.com/open?id=1azMad6-lwdx1OrlQelu6kz9Qmivy3pLn
3/1/18 8:43,uranusbean,3/1/18,Dinner,8:35:00 AM,8:55:00 AM,Commuting,Sunny,Peaceful,"White Bread, peanut butter, avocado ","Fruits, Grains, Protein foods",,,,,,0.5,Avocado ,Family,Car,2,6,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/1/18 8:43,uranusbean,3/1/18,Dinner,8:35:00 AM,8:55:00 AM,Talking,Sunny,Peaceful,"White Bread, peanut butter, avocado ","Fruits, Grains, Protein foods",,,,,,0.5,Avocado ,Family,Car,2,6,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/1/18 8:43,uranusbean,3/1/18,Dinner,8:35:00 AM,8:55:00 AM,Commuting,Sunny,Energetic,"White Bread, peanut butter, avocado ","Fruits, Grains, Protein foods",,,,,,0.5,Avocado ,Family,Car,2,6,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/1/18 8:43,uranusbean,3/1/18,Dinner,8:35:00 AM,8:55:00 AM,Talking,Sunny,Energetic,"White Bread, peanut butter, avocado ","Fruits, Grains, Protein foods",,,,,,0.5,Avocado ,Family,Car,2,6,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/1/18 8:43,uranusbean,3/1/18,Dinner,8:35:00 AM,8:55:00 AM,Commuting,Sunny,Warm,"White Bread, peanut butter, avocado ","Fruits, Grains, Protein foods",,,,,,0.5,Avocado ,Family,Car,2,6,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/1/18 8:43,uranusbean,3/1/18,Dinner,8:35:00 AM,8:55:00 AM,Talking,Sunny,Warm,"White Bread, peanut butter, avocado ","Fruits, Grains, Protein foods",,,,,,0.5,Avocado ,Family,Car,2,6,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/1/18 8:43,uranusbean,3/1/18,Dinner,8:35:00 AM,8:55:00 AM,Commuting,Sunny,Good,"White Bread, peanut butter, avocado ","Fruits, Grains, Protein foods",,,,,,0.5,Avocado ,Family,Car,2,6,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/1/18 8:43,uranusbean,3/1/18,Dinner,8:35:00 AM,8:55:00 AM,Talking,Sunny,Good,"White Bread, peanut butter, avocado ","Fruits, Grains, Protein foods",,,,,,0.5,Avocado ,Family,Car,2,6,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/1/18 10:17,xiaohui,2/28/18,Dinner,6:20:00 PM,6:50:00 PM,Talking,Sunny,Happy,"Tomato, egg, onion,lettuce, avocado, flour","Protein foods, Vegetables, Grains, Fruits",,,,,,0,,Alone,Home,3,8,6,,https://drive.google.com/open?id=1C0Xr3ZIVHi3nlbP7cIooC5PFhA70XEDT,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/1/18 10:18,xiaohui,3/1/18,Breakfast,7:20:00 AM,7:40:00 AM,Nothing,Sunny,Warm,"Bread, milk","Grains, Dairy, Fruits",,,,,,2,"Banana, Strawberry",Alone,Home,3,8,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/1/18 13:17,uranusbean,3/1/18,Lunch,12:30:00 PM,12:55:00 PM,Working,Sunny,Good,"Water, banana, boiled eggs, grapes","Fruits, Protein foods",,,,,,2,"Banana, Grapes",Alone,Eat at work,5,7,5,Had my slight lunch after meeting ,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/1/18 13:19,uranusbean,3/1/18,Snack,12:10:00 PM,12:18:00 PM,Working,Sunny,Good,Chocolate ,,,,,,,0,,Colleagues,Eat at work,4,5,6,Sweet treat from professor during the meeting ,https://drive.google.com/open?id=1on6_NvInXR2XN8Qo7wkFgvO4FF_bSAJY,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/2/18 16:43,uranusbean,3/2/18,Lunch,12:14:00 PM,12:55:00 PM,Working,Rainy,Tired,"Water, pizza, cookie","Grains, Dairy",,,,,,0,,"Friends, Colleagues",Eat at work,3,7,5,Have been extremely overworking for weeks,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv9
3/2/18 16:46,uranusbean,3/2/18,Snack,2:50:00 PM,3:20:00 PM,Commuting,Rainy,Tired,"Orange juice, orange, yogurt ","Fruits, Dairy",,,,,,1,Orange,"Friends, Family",Eat at work,5,6,5,Really need a rest ,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv10
3/2/18 16:46,uranusbean,3/2/18,Snack,2:50:00 PM,3:20:00 PM,Talking,Rainy,Tired,"Orange juice, orange, yogurt ","Fruits, Dairy",,,,,,1,Orange,"Friends, Family",Eat at work,5,6,5,Really need a rest ,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv10
3/2/18 16:46,uranusbean,3/2/18,Snack,2:50:00 PM,3:20:00 PM,Commuting,Rainy,Sad,"Orange juice, orange, yogurt ","Fruits, Dairy",,,,,,1,Orange,"Friends, Family",Eat at work,5,6,5,Really need a rest ,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv10
3/2/18 16:46,uranusbean,3/2/18,Snack,2:50:00 PM,3:20:00 PM,Talking,Rainy,Sad,"Orange juice, orange, yogurt ","Fruits, Dairy",,,,,,1,Orange,"Friends, Family",Eat at work,5,6,5,Really need a rest ,,https://drive.google.com/open?id=1YiLndvJ3nXC-MN8m4wSmrMo59IAtoZv10
3/2/18 19:43,mengyue,3/2/18,Dinner,7:15:00 AM,7:30:00 AM,Watching TV,Rainy,Satisfied,"Pork ribs, tomatos, cashews","Fruits, Protein foods, Vegetables",170,5,13,7,"fiber 1.2g, vitamin c 17mg ",15,Cherry tomato,Pets,Home,6,7,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/2/18 19:43,mengyue,3/2/18,Dinner,7:15:00 AM,7:30:00 AM,Watching TV,Rainy,Peaceful,"Pork ribs, tomatos, cashews","Fruits, Protein foods, Vegetables",170,5,13,7,"fiber 1.2g, vitamin c 17mg ",15,Cherry tomato,Pets,Home,6,7,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/2/18 19:43,mengyue,3/2/18,Dinner,7:15:00 AM,7:30:00 AM,Watching TV,Rainy,Warm,"Pork ribs, tomatos, cashews","Fruits, Protein foods, Vegetables",170,5,13,7,"fiber 1.2g, vitamin c 17mg ",15,Cherry tomato,Pets,Home,6,7,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/3/18 8:17,xiaohui,3/3/18,Breakfast,7:30:00 AM,7:45:00 AM,Nothing,Windy,Good,"Bread, milk","Fruits, Grains, Dairy",,,,,,2,"Banana, Strawberry",Alone,Home,3,8,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/3/18 8:18,xiaohui,3/2/18,Breakfast,8:00:00 AM,8:20:00 AM,Nothing,Rainy,Good,"Bread, milk","Fruits, Grains, Dairy",,,,,,1,,Alone,Home,3,8,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/3/18 8:19,xiaohui,3/2/18,Lunch,12:00:00 PM,12:30:00 PM,Watching TV,Rainy,Good,"Noodle, carrot, broccoli","Fruits, Grains, Vegetables",,,,,,1,,Alone,Home,2,8,4,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/3/18 8:20,xiaohui,3/2/18,Dinner,6:00:00 PM,6:30:00 PM,Talking,Rainy,Good,"Rice, pork, carrot, broccoli, potato","Grains, Vegetables, Protein foods",,,,,,0,,Alone,Home,3,8,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/3/18 8:21,xiaohui,3/1/18,Dinner,6:20:00 PM,6:40:00 PM,Talking,Sunny,Good,Dumplings,"Grains, Vegetables, Protein  foods",,,,,,0,,Alone,Home,2,8,5,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/3/18 10:55,bingbing,3/1/18,Breakfast,10:00:00 AM,10:10:00 AM,Nothing,Sunny,Happy,Chocolate muffin+milk,"Grains, Dairy",,,,,,0,,Alone,Restaurant,5,6,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/3/18 10:58,bingbing,3/1/18,Lunch,3:00:00 PM,3:15:00 PM,Watching TV,Sunny,Happy,Noodles,Grains,,,,,,0,,Alone,Home,5,6,4,,https://drive.google.com/open?id=1y9uT0psy_NI9cygKqXUxc_89O7DzJCjz,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/3/18 11:08,bingbing,3/1/18,Dinner,6:30:00 PM,7:30:00 PM,Talking,Sunny,Happy,"Seafood, beef, potato,wine,etc.","Protein foods, Vegetables",,,,,,0,,Family,Restaurant,5,7,6,,https://drive.google.com/open?id=1VhM_UnG81uan_O2rQH6u6R0LlcQgmVe4,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/3/18 11:10,bingbing,3/2/18,Breakfast,10:00:00 AM,10:10:00 AM,Nothing,Cloudy,Happy,"Corn bread, milk","Vegetables, Grains, Dairy",,,,,,0,,Alone,Home,5,6,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
3/3/18 11:12,bingbing,3/2/18,Lunch,2:00:00 PM,2:15:00 PM,Watching TV,Cloudy,Happy,"Beef, onion, rice","Protein foods, Vegetables, Grains",,,,,,0,,Alone,Home,5,7,7,,,https://drive.google.com/open?id=1u_XK2LlIU3w5hbRsGhTjcnTb4220-tJm
